864142632,57,2,根室市場,2016/07/03,1.7,4263,A,H30.2.22,H30.5.2,H30.3.26,-37,H30.5.19,H29.8.9,7.5,3.7,14,109,88,11,11.9,5.4,85,131,123,489
864142632,57,2,釧路市場,H28.7.3,1.9,4263,,H30.2.22,H30.5.2,H30.5.17,15,H30.5.19,H29.8.9,7.8,3.4,7.8,152,88,19,11.4,5.6,65,123,357,382.3
864142632,57,2,釧路市場,H28.7.3,2,4263,,H30.2.22,H30.5.2,H30.7.19,78,H30.5.19,H29.8.9,7.6,3.7,12.5,258,116,24,10.6,6.1,56,194,132,316
864142632,57,2,釧路市場,H28.7.3,2.1,4263,,H30.2.22,H30.5.2,H30.8.16,106,H30.5.19,H29.8.9,8,3.1,12.4,256,103,25,10.7,5.8,70,143,116,281.9
864142632,57,2,釧路市場,H28.7.3,2.2,4263,,H30.2.22,H30.5.2,H30.9.20,141,H30.5.19,H29.8.9,7.7,3.5,14.3,211,101,30,10.2,7.3,61,61,104,295.3
864142632,57,2,釧路市場,H28.7.3,2.3,4263,,H30.2.22,H30.5.2,H30.10.18,169,H30.5.19,H29.8.9,8.3,3.9,13.9,339,124,33,10.8,6.2,68,58,,
864207157,61,2,根室市場,H28.5.16,1.9,715,A,H30.2.22,H30.5.2,H30.3.26,-37,H30.4.25,H29.7.16,6.4,3.5,13.5,65,53,20,10.7,4.6,72,127,157,419
864207157,61,2,釧路市場,H28.3.21,2.3,715,,H30.2.22,H30.5.2,H30.6.21,50,H30.5.6,H29.7.27,7.5,3.3,8.4,153,69,31,11.4,5.5,56,137,206,280.2
1373724159,91,2,中春別農協,2016/03/19,2,2415,A,H30.2.26,H30.4.29,H30.3.26,-34,H30.4.17,H29.7.8,7.3,3.9,12.5,78,72,19,11.4,3.3,81,149,112,501
1373724159,91,2,中春別農協,H28.3.19,2.2,2415,,H30.2.26,H30.4.29,H30.5.17,18,H30.4.17,H29.7.8,7,4,7.4,115,80,25,10.7,4,55,119,966,711.6
1373724159,91,2,中春別農協,H28.3.19,2.3,2415,,H30.2.26,H30.4.29,H30.7.19,81,H30.4.17,H29.7.8,7.4,3.8,13.3,225,97,38,10.5,4.9,58,187,297,258.5
1373724159,91,2,中春別農協,H28.3.19,2.4,2415,,H30.2.26,H30.4.29,H30.8.16,109,H30.4.17,H29.7.8,7.7,3.5,11.5,223,118,39,10,5,65,160,129,382.4
